,type,ccAgentID,ccDeviceID,datetime,date,time,hour
2478,a,vlasovaoza,vlasovaoza,2022-05-03 11:37:00+03:00,2022-05-03,11:37:28,11
2479,a,kostinaoz,kostinaoz,2022-05-16 12:30:00+03:00,2022-05-16,12:29:30,12
2480,a,papushkina_nv_vover,papushkina_nv_vover,2022-05-04 12:16:00+03:00,2022-05-04,12:16:21,12
2481,a,lobanova_ea_ksm,lobanova_ea_ksm,2022-05-16 16:14:00+03:00,2022-05-16,16:13:48,16
2482,a,mas,mas,2022-05-05 15:41:00+03:00,2022-05-05,15:40:33,15
2483,a,kostinaoz,kostinaoz,2022-05-06 15:13:00+03:00,2022-05-06,15:12:54,15
2484,a,abdulaevoz,abdulaevoz,2022-05-03 15:40:00+03:00,2022-05-03,15:40:14,15
2485,a,kovalenko_zv_ksm,kovalenko_zv_ksm,2022-04-29 15:22:00+03:00,2022-04-29,15:21:47,15
2486,a,kalinina_uv_over,kalinina_uv_over,2022-04-29 15:18:00+03:00,2022-04-29,15:18:05,15
2487,a,kostinaoz,kostinaoz,2022-05-04 09:46:00+03:00,2022-05-04,09:45:38,9
2488,a,vlasovaoza,vlasovaoza,2022-04-30 15:11:00+03:00,2022-04-30,15:10:39,15
2489,a,kalinina_uv_over,kalinina_uv_over,2022-05-04 11:20:00+03:00,2022-05-04,11:20:02,11
2490,a,gontarenkooz,gontarenkooz,2022-05-01 20:09:00+03:00,2022-05-01,20:08:52,20
2491,a,Elena_OP1,Elena_OP1,2022-04-29 16:17:00+03:00,2022-04-29,16:17:05,16
2492,a,abdulaevoz,abdulaevoz,2022-04-29 11:58:00+03:00,2022-04-29,11:58:05,11
2493,a,talaibekovaoz,talaibekovaoz,2022-04-28 20:55:00+03:00,2022-04-28,20:54:31,20
2494,a,vekshina_v,vekshina_v,2022-05-06 12:44:00+03:00,2022-05-06,12:43:46,12
2495,a,kostinaoz,kostinaoz,2022-04-27 15:22:00+03:00,2022-04-27,15:21:42,15
2496,a,vlasovaoza,vlasovaoza,2022-05-07 19:45:00+03:00,2022-05-07,19:45:02,19
2497,a,vlasovaoza,vlasovaoza,2022-04-29 10:47:00+03:00,2022-04-29,10:47:22,10
2498,a,vlasovaoza,vlasovaoza,2022-05-08 10:46:00+03:00,2022-05-08,10:45:55,10
2499,a,talaibekovaoz,talaibekovaoz,2022-05-09 12:14:00+03:00,2022-05-09,12:13:58,12
2500,a,schetinkina_sa_ds,schetinkina_sa_ds,2022-05-11 10:07:00+03:00,2022-05-11,10:06:49,10
2501,a,harsheva,harsheva,2022-04-28 16:44:00+03:00,2022-04-28,16:43:56,16
2502,a,gontarenkooz,gontarenkooz,2022-04-29 15:02:00+03:00,2022-04-29,15:02:02,15
2503,a,harsheva,harsheva,2022-04-28 13:42:00+03:00,2022-04-28,13:42:05,13
2504,a,gontarenkooz,gontarenkooz,2022-05-04 11:15:00+03:00,2022-05-04,11:15:29,11
2505,a,talaibekovaoz,talaibekovaoz,2022-04-28 16:08:00+03:00,2022-04-28,16:07:50,16
2506,a,semenistayaoz,semenistayaoz,2022-04-30 14:52:00+03:00,2022-04-30,14:52:27,14
2507,a,esina_ey,esina_ey,2022-04-27 10:14:00+03:00,2022-04-27,10:14:28,10
2508,a,kulikova_eu_ksm,kulikova_eu_ksm,2022-04-28 15:00:00+03:00,2022-04-28,15:00:23,15
2509,a,kolenchukoz,kolenchukoz,2022-04-28 20:38:00+03:00,2022-04-28,20:38:09,20
2510,a,talaibekovaoz,talaibekovaoz,2022-05-04 10:52:00+03:00,2022-05-04,10:51:40,10
2511,a,Elena_OP1,Elena_OP1,2022-04-28 10:42:00+03:00,2022-04-28,10:41:58,10
2512,a,alieva_ep_rf,alieva_ep_rf,2022-05-06 13:14:00+03:00,2022-05-06,13:14:10,13
2513,a,gontarenkooz,gontarenkooz,2022-04-29 16:10:00+03:00,2022-04-29,16:10:13,16
2514,a,kostinaoz,kostinaoz,2022-05-17 11:17:00+03:00,2022-05-17,11:17:15,11
2515,a,semenistayaoz,semenistayaoz,2022-04-30 17:41:00+03:00,2022-04-30,17:40:59,17
2516,a,harsheva,harsheva,2022-04-27 16:08:00+03:00,2022-04-27,16:07:58,16
2517,a,glushkova_ns_ksm,glushkova_ns_ksm,2022-05-17 11:29:00+03:00,2022-05-17,11:28:53,11
2518,a,talaibekovaoz,talaibekovaoz,2022-05-01 16:37:00+03:00,2022-05-01,16:37:21,16
2519,a,kostinaoz,kostinaoz,2022-05-02 20:23:00+03:00,2022-05-02,20:23:13,20
2520,a,vitvinova_ai_vover,vitvinova_ai_vover,2022-05-05 10:28:00+03:00,2022-05-05,10:28:14,10
2521,a,harsheva,harsheva,2022-05-05 18:45:00+03:00,2022-05-05,18:45:01,18
2522,a,abdulaevoz,abdulaevoz,2022-05-08 11:07:00+03:00,2022-05-08,11:07:19,11
2523,a,abdulaevoz,abdulaevoz,2022-05-02 16:01:00+03:00,2022-05-02,16:00:45,16
2524,a,vlasovaoza,vlasovaoza,2022-05-03 15:19:00+03:00,2022-05-03,15:19:12,15
2525,a,Elena_OP1,Elena_OP1,2022-04-27 17:18:00+03:00,2022-04-27,17:17:33,17
2526,a,kostinaoz,kostinaoz,2022-05-17 11:50:00+03:00,2022-05-17,11:50:14,11
2527,a,vlasovaoza,vlasovaoza,2022-04-29 14:05:00+03:00,2022-04-29,14:04:59,14
2528,a,abdulaevoz,abdulaevoz,2022-05-07 10:23:00+03:00,2022-05-07,10:23:18,10
2529,a,vitvinova_ai_vover,vitvinova_ai_vover,2022-05-04 13:15:00+03:00,2022-05-04,13:15:26,13
2530,a,Rus,Rus,2022-05-04 11:19:00+03:00,2022-05-04,11:18:44,11
2531,a,kolenchukoz,kolenchukoz,2022-04-27 17:50:00+03:00,2022-04-27,17:50:07,17
2532,a,talaibekovaoz,talaibekovaoz,2022-04-30 18:31:00+03:00,2022-04-30,18:30:48,18
2533,a,gontarenkooz,gontarenkooz,2022-04-28 18:51:00+03:00,2022-04-28,18:51:10,18
2534,a,kostinaoz,kostinaoz,2022-05-07 09:11:00+03:00,2022-05-07,09:10:48,9
2535,a,abdulaevoz,abdulaevoz,2022-04-27 11:38:00+03:00,2022-04-27,11:38:29,11
2536,a,glushkova_ns_ksm,glushkova_ns_ksm,2022-05-16 14:40:00+03:00,2022-05-16,14:40:15,14
2537,a,semenistayaoz,semenistayaoz,2022-05-01 14:02:00+03:00,2022-05-01,14:02:10,14
2538,a,kostinaoz,kostinaoz,2022-04-28 10:35:00+03:00,2022-04-28,10:34:31,10
2539,a,kulikova_eu_ksm,kulikova_eu_ksm,2022-05-04 16:18:00+03:00,2022-05-04,16:18:28,16
2540,a,vlasovaoza,vlasovaoza,2022-05-07 11:11:00+03:00,2022-05-07,11:11:24,11
2541,a,Elena_OP1,Elena_OP1,2022-04-27 13:51:00+03:00,2022-04-27,13:50:58,13
2542,a,Rus,Rus,2022-05-05 16:19:00+03:00,2022-05-05,16:18:45,16
2543,a,groshenkova_lp_ksm,groshenkova_lp_ksm,2022-04-27 13:44:00+03:00,2022-04-27,13:43:49,13
2544,a,kostinaoz,kostinaoz,2022-05-11 15:20:00+03:00,2022-05-11,15:19:32,15
2545,a,lobanova_ea_ksm,lobanova_ea_ksm,2022-05-11 13:19:00+03:00,2022-05-11,13:19:26,13
2546,a,groshenkova_lp_ksm,groshenkova_lp_ksm,2022-05-04 15:33:00+03:00,2022-05-04,15:33:27,15
2547,a,groshenkova_lp_ksm,groshenkova_lp_ksm,2022-04-29 12:24:00+03:00,2022-04-29,12:23:42,12
2548,a,abdulaevoz,abdulaevoz,2022-05-05 11:59:00+03:00,2022-05-05,11:59:27,11
2549,a,semenistayaoz,semenistayaoz,2022-04-29 14:59:00+03:00,2022-04-29,14:59:00,14
2550,a,lobanova_ea_ksm,lobanova_ea_ksm,2022-05-06 12:30:00+03:00,2022-05-06,12:29:59,12
2551,a,abdulaevoz,abdulaevoz,2022-05-13 13:28:00+03:00,2022-05-13,13:27:49,13
2552,a,harsheva,harsheva,2022-04-27 11:48:00+03:00,2022-04-27,11:47:35,11
2553,a,kostinaoz,kostinaoz,2022-04-28 09:42:00+03:00,2022-04-28,09:42:12,9
2554,a,alekseeva_sf_ksm,alekseeva_sf_ksm,2022-04-27 12:56:00+03:00,2022-04-27,12:56:19,12
2555,a,abdulaevoz,abdulaevoz,2022-05-08 09:35:00+03:00,2022-05-08,09:35:11,9
2556,a,abdulaevoz,abdulaevoz,2022-05-02 16:28:00+03:00,2022-05-02,16:28:00,16
2557,a,kulikova_eu_ksm,kulikova_eu_ksm,2022-05-04 14:32:00+03:00,2022-05-04,14:32:07,14
2558,a,Elena_OP1,Elena_OP1,2022-04-28 13:51:00+03:00,2022-04-28,13:50:55,13
2559,a,alieva_ep_rf,alieva_ep_rf,2022-05-04 15:41:00+03:00,2022-05-04,15:41:02,15
2560,a,vlasovaoza,vlasovaoza,2022-05-04 18:09:00+03:00,2022-05-04,18:09:05,18
2561,a,harsheva,harsheva,2022-04-28 18:11:00+03:00,2022-04-28,18:11:13,18
2562,a,esina_ey,esina_ey,2022-04-27 10:36:00+03:00,2022-04-27,10:36:24,10
2563,a,vlasovaoza,vlasovaoza,2022-05-04 18:07:00+03:00,2022-05-04,18:06:51,18
2564,a,kostinaoz,kostinaoz,2022-05-12 09:02:00+03:00,2022-05-12,09:02:04,9
2565,a,lobanova_ea_ksm,lobanova_ea_ksm,2022-05-04 11:13:00+03:00,2022-05-04,11:12:48,11
2566,a,vlasovaoza,vlasovaoza,2022-05-07 11:42:00+03:00,2022-05-07,11:42:26,11
2567,a,kostinaoz,kostinaoz,2022-04-30 10:31:00+03:00,2022-04-30,10:30:45,10
2568,a,kostinaoz,kostinaoz,2022-04-29 20:23:00+03:00,2022-04-29,20:23:22,20
2569,a,alekseeva_sf_ksm,alekseeva_sf_ksm,2022-04-27 12:16:00+03:00,2022-04-27,12:15:59,12
2570,a,harsheva,harsheva,2022-05-06 14:14:00+03:00,2022-05-06,14:13:41,14
2571,a,kostinaoz,kostinaoz,2022-05-06 14:38:00+03:00,2022-05-06,14:38:04,14
2572,a,talaibekovaoz,talaibekovaoz,2022-05-02 12:36:00+03:00,2022-05-02,12:35:46,12
2573,a,groshenkova_lp_ksm,groshenkova_lp_ksm,2022-05-05 13:29:00+03:00,2022-05-05,13:28:53,13
2574,a,Rus,Rus,2022-05-04 16:36:00+03:00,2022-05-04,16:35:59,16
2575,a,gontarenkooz,gontarenkooz,2022-04-28 15:03:00+03:00,2022-04-28,15:03:10,15
2576,a,lobanova_ea_ksm,lobanova_ea_ksm,2022-04-28 15:30:00+03:00,2022-04-28,15:30:30,15
2577,a,kostinaoz,kostinaoz,2022-05-16 11:35:00+03:00,2022-05-16,11:35:01,11
2578,a,vlasovaoza,vlasovaoza,2022-05-08 12:00:00+03:00,2022-05-08,12:00:06,12
2579,a,harsheva,harsheva,2022-05-17 11:07:00+03:00,2022-05-17,11:07:27,11
2580,a,vlasovaoza,vlasovaoza,2022-05-07 20:17:00+03:00,2022-05-07,20:16:47,20
2581,a,esina_ey,esina_ey,2022-04-27 14:56:00+03:00,2022-04-27,14:55:40,14
2582,a,vlasovaoza,vlasovaoza,2022-05-03 18:37:00+03:00,2022-05-03,18:37:25,18
2583,a,abdulaevoz,abdulaevoz,2022-05-03 11:06:00+03:00,2022-05-03,11:06:06,11
2584,a,semenistayaoz,semenistayaoz,2022-04-30 15:27:00+03:00,2022-04-30,15:26:33,15
2585,a,abdulaevoz,abdulaevoz,2022-05-02 11:24:00+03:00,2022-05-02,11:24:09,11
2586,a,semenistayaoz,semenistayaoz,2022-04-30 16:05:00+03:00,2022-04-30,16:05:24,16
2587,a,harsheva,harsheva,2022-05-06 13:20:00+03:00,2022-05-06,13:20:04,13
2588,a,harsheva,harsheva,2022-05-05 11:51:00+03:00,2022-05-05,11:50:34,11
2589,a,vlasovaoza,vlasovaoza,2022-05-03 19:50:00+03:00,2022-05-03,19:49:33,19
2590,a,vlasovaoza,vlasovaoza,2022-05-03 16:55:00+03:00,2022-05-03,16:54:40,16
2591,a,harsheva,harsheva,2022-05-06 14:24:00+03:00,2022-05-06,14:23:56,14
2592,a,schetinkina_sa_ds,schetinkina_sa_ds,2022-04-29 14:59:00+03:00,2022-04-29,14:58:38,14
2593,a,perminova_li,perminova_li,2022-05-11 11:11:00+03:00,2022-05-11,11:10:33,11
2594,a,vechkanova_ig_ds,vechkanova_ig_ds,2022-04-27 16:47:00+03:00,2022-04-27,16:47:13,16
2595,a,talaibekovaoz,talaibekovaoz,2022-05-03 16:57:00+03:00,2022-05-03,16:57:03,16
2596,a,kostinaoz,kostinaoz,2022-05-06 10:22:00+03:00,2022-05-06,10:22:20,10
2597,a,alekseeva_sf_ksm,alekseeva_sf_ksm,2022-04-29 14:14:00+03:00,2022-04-29,14:13:33,14
2598,a,glushkova_ns_ksm,glushkova_ns_ksm,2022-05-13 15:23:00+03:00,2022-05-13,15:22:59,15
2599,a,harsheva,harsheva,2022-05-05 16:42:00+03:00,2022-05-05,16:42:10,16
2600,a,semenistayaoz,semenistayaoz,2022-05-07 17:49:00+03:00,2022-05-07,17:48:59,17
2601,a,schetinkina_sa_ds,schetinkina_sa_ds,2022-05-06 10:44:00+03:00,2022-05-06,10:43:56,10
2602,a,papushkina_nv_vover,papushkina_nv_vover,2022-05-06 10:20:00+03:00,2022-05-06,10:20:13,10
2603,a,harsheva,harsheva,2022-05-01 20:57:00+03:00,2022-05-01,20:57:20,20
2604,a,abdulaevoz,abdulaevoz,2022-05-06 14:20:00+03:00,2022-05-06,14:20:04,14
2605,a,semenistayaoz,semenistayaoz,2022-05-03 17:00:00+03:00,2022-05-03,17:00:17,17
2606,a,semenistayaoz,semenistayaoz,2022-05-03 15:16:00+03:00,2022-05-03,15:15:55,15
2607,a,esina_ey,esina_ey,2022-05-13 11:17:00+03:00,2022-05-13,11:16:51,11
2608,a,schetinkina_sa_ds,schetinkina_sa_ds,2022-05-11 13:48:00+03:00,2022-05-11,13:47:53,13
2609,a,kovalenko_zv_ksm,kovalenko_zv_ksm,2022-04-28 13:17:00+03:00,2022-04-28,13:17:27,13
2610,a,groshenkova_lp_ksm,groshenkova_lp_ksm,2022-04-28 12:27:00+03:00,2022-04-28,12:27:16,12
2611,a,abdulaevoz,abdulaevoz,2022-05-06 14:37:00+03:00,2022-05-06,14:37:10,14
2612,a,glushkova_ns_ksm,glushkova_ns_ksm,2022-05-13 12:04:00+03:00,2022-05-13,12:03:47,12
2613,a,gontarenkooz,gontarenkooz,2022-05-11 16:23:00+03:00,2022-05-11,16:22:49,16
2614,a,talaibekovaoz,talaibekovaoz,2022-05-03 16:23:00+03:00,2022-05-03,16:23:22,16
2615,a,gontarenkooz,gontarenkooz,2022-04-28 18:28:00+03:00,2022-04-28,18:27:57,18
2616,a,gontarenkooz,gontarenkooz,2022-04-27 12:15:00+03:00,2022-04-27,12:15:24,12
2617,a,chibarev_iv_ksm,chibarev_iv_ksm,2022-05-18 10:13:00+03:00,2022-05-18,10:13:23,10
2618,a,petnikova_os_over,petnikova_os_over,2022-05-05 11:19:00+03:00,2022-05-05,11:19:04,11
2619,a,Rus,Rus,2022-05-05 14:06:00+03:00,2022-05-05,14:06:05,14
2620,a,harsheva,harsheva,2022-05-05 13:49:00+03:00,2022-05-05,13:49:23,13
2621,a,vekshina_v,vekshina_v,2022-05-17 12:20:00+03:00,2022-05-17,12:20:01,12
2622,a,esina_ey,esina_ey,2022-05-18 13:14:00+03:00,2022-05-18,13:14:10,13
2623,a,papushkina_nv_vover,papushkina_nv_vover,2022-05-05 11:10:00+03:00,2022-05-05,11:09:54,11
2624,a,alekseeva_sf_ksm,alekseeva_sf_ksm,2022-05-05 10:00:00+03:00,2022-05-05,10:00:07,10
2625,a,vitvinova_ai_vover,vitvinova_ai_vover,2022-05-04 13:47:00+03:00,2022-05-04,13:47:19,13
2626,a,harsheva,harsheva,2022-04-28 11:57:00+03:00,2022-04-28,11:57:15,11
2627,a,kalinina_uv_over,kalinina_uv_over,2022-04-27 15:03:00+03:00,2022-04-27,15:02:38,15
2628,a,chibarev_iv_ksm,chibarev_iv_ksm,2022-05-17 16:06:00+03:00,2022-05-17,16:06:29,16
2629,a,kostinaoz,kostinaoz,2022-05-13 11:46:00+03:00,2022-05-13,11:45:40,11
2630,a,harsheva,harsheva,2022-04-27 14:04:00+03:00,2022-04-27,14:03:47,14
2631,a,alekseeva_sf_ksm,alekseeva_sf_ksm,2022-04-27 11:16:00+03:00,2022-04-27,11:16:00,11
2632,a,harsheva,harsheva,2022-05-01 13:07:00+03:00,2022-05-01,13:06:53,13
2633,a,harsheva,harsheva,2022-05-01 13:52:00+03:00,2022-05-01,13:52:04,13
2634,a,Rus,Rus,2022-05-04 16:29:00+03:00,2022-05-04,16:29:19,16
2635,a,vlasovaoza,vlasovaoza,2022-04-30 19:51:00+03:00,2022-04-30,19:50:41,19
2636,a,abdulaevoz,abdulaevoz,2022-05-06 15:18:00+03:00,2022-05-06,15:17:36,15
2637,a,Elena_OP1,Elena_OP1,2022-05-13 11:58:00+03:00,2022-05-13,11:57:52,11
2638,a,Elena_OP1,Elena_OP1,2022-05-16 11:03:00+03:00,2022-05-16,11:03:14,11
2639,a,semenistayaoz,semenistayaoz,2022-05-11 15:02:00+03:00,2022-05-11,15:02:15,15
2640,a,kostinaoz,kostinaoz,2022-05-04 16:28:00+03:00,2022-05-04,16:28:01,16
2641,a,kostinaoz,kostinaoz,2022-04-28 09:25:00+03:00,2022-04-28,09:24:32,9
2642,a,kostinaoz,kostinaoz,2022-05-12 09:25:00+03:00,2022-05-12,09:25:01,9
2643,a,kostinaoz,kostinaoz,2022-05-04 19:50:00+03:00,2022-05-04,19:49:36,19
2644,a,abdulaevoz,abdulaevoz,2022-05-02 13:29:00+03:00,2022-05-02,13:28:47,13
2645,a,perminova_li,perminova_li,2022-05-04 11:44:00+03:00,2022-05-04,11:43:36,11
2646,a,Elena_OP1,Elena_OP1,2022-05-06 12:29:00+03:00,2022-05-06,12:28:32,12
2647,a,Elena_OP1,Elena_OP1,2022-04-29 13:33:00+03:00,2022-04-29,13:33:15,13
2648,a,semenistayaoz,semenistayaoz,2022-04-29 17:11:00+03:00,2022-04-29,17:11:10,17
2649,a,gontarenkooz,gontarenkooz,2022-05-04 14:45:00+03:00,2022-05-04,14:44:39,14
2650,a,Rus,Rus,2022-05-04 16:43:00+03:00,2022-05-04,16:42:35,16
2651,a,talaibekovaoz,talaibekovaoz,2022-04-28 19:19:00+03:00,2022-04-28,19:18:35,19
2652,a,abdulaevoz,abdulaevoz,2022-05-06 14:26:00+03:00,2022-05-06,14:26:20,14
2653,a,papushkina_nv_vover,papushkina_nv_vover,2022-05-06 13:45:00+03:00,2022-05-06,13:44:47,13
2654,a,kostinaoz,kostinaoz,2022-05-06 15:39:00+03:00,2022-05-06,15:39:28,15
2655,a,abdulaevoz,abdulaevoz,2022-05-07 15:16:00+03:00,2022-05-07,15:15:46,15
2656,a,lobanova_ea_ksm,lobanova_ea_ksm,2022-04-29 13:29:00+03:00,2022-04-29,13:28:39,13
2657,a,Elena_OP1,Elena_OP1,2022-04-27 11:57:00+03:00,2022-04-27,11:57:26,11
2658,a,kostinaoz,kostinaoz,2022-05-02 19:40:00+03:00,2022-05-02,19:39:51,19
2659,a,schetinkina_sa_ds,schetinkina_sa_ds,2022-04-27 11:00:00+03:00,2022-04-27,10:59:59,11
2660,a,gontarenkooz,gontarenkooz,2022-05-04 13:09:00+03:00,2022-05-04,13:09:25,13
2661,a,harsheva,harsheva,2022-05-05 11:03:00+03:00,2022-05-05,11:03:02,11
2662,a,harsheva,harsheva,2022-04-27 16:20:00+03:00,2022-04-27,16:20:27,16
2663,a,kovalenko_zv_ksm,kovalenko_zv_ksm,2022-04-27 17:10:00+03:00,2022-04-27,17:10:16,17
2664,a,gontarenkooz,gontarenkooz,2022-05-04 15:04:00+03:00,2022-05-04,15:04:24,15
2665,a,talaibekovaoz,talaibekovaoz,2022-04-29 14:10:00+03:00,2022-04-29,14:09:54,14
2666,a,gontarenkooz,gontarenkooz,2022-04-28 17:16:00+03:00,2022-04-28,17:16:09,17
2667,a,talaibekovaoz,talaibekovaoz,2022-04-27 16:24:00+03:00,2022-04-27,16:24:15,16
2668,a,Elena_OP1,Elena_OP1,2022-05-06 10:47:00+03:00,2022-05-06,10:47:26,10
2669,a,vlasovaoza,vlasovaoza,2022-04-29 15:44:00+03:00,2022-04-29,15:43:55,15
2670,a,harsheva,harsheva,2022-05-17 10:58:00+03:00,2022-05-17,10:57:58,10
2671,a,kostinaoz,kostinaoz,2022-05-16 11:24:00+03:00,2022-05-16,11:24:03,11
2672,a,vlasovaoza,vlasovaoza,2022-05-03 11:13:00+03:00,2022-05-03,11:12:57,11
2673,a,kostinaoz,kostinaoz,2022-05-03 19:12:00+03:00,2022-05-03,19:12:15,19
2674,a,vlasovaoza,vlasovaoza,2022-04-30 20:40:00+03:00,2022-04-30,20:39:36,20
2675,a,chibarev_iv_ksm,chibarev_iv_ksm,2022-05-12 17:52:00+03:00,2022-05-12,17:52:02,17
2676,a,vlasovaoza,vlasovaoza,2022-05-04 09:11:00+03:00,2022-05-04,09:11:23,9
2677,a,chibarev_iv_ksm,chibarev_iv_ksm,2022-05-13 14:53:00+03:00,2022-05-13,14:52:52,14
2678,a,kostinaoz,kostinaoz,2022-05-09 09:03:00+03:00,2022-05-09,09:03:07,9
2679,a,vlasovaoza,vlasovaoza,2022-05-03 14:02:00+03:00,2022-05-03,14:02:00,14
2680,a,kulikova_eu_ksm,kulikova_eu_ksm,2022-05-16 10:51:00+03:00,2022-05-16,10:51:09,10
2681,a,talaibekovaoz,talaibekovaoz,2022-04-30 18:18:00+03:00,2022-04-30,18:18:02,18
2682,a,kostinaoz,kostinaoz,2022-05-12 09:34:00+03:00,2022-05-12,09:34:23,9
2683,a,groshenkova_lp_ksm,groshenkova_lp_ksm,2022-05-05 10:30:00+03:00,2022-05-05,10:30:27,10
2684,a,gontarenkooz,gontarenkooz,2022-04-30 18:02:00+03:00,2022-04-30,18:01:52,18
2685,a,lobanova_ea_ksm,lobanova_ea_ksm,2022-04-28 14:40:00+03:00,2022-04-28,14:40:19,14
2686,a,abdulaevoz,abdulaevoz,2022-05-05 17:17:00+03:00,2022-05-05,17:16:48,17
2687,a,kolenchukoz,kolenchukoz,2022-05-01 17:18:00+03:00,2022-05-01,17:17:42,17
2688,a,kostinaoz,kostinaoz,2022-05-17 10:50:00+03:00,2022-05-17,10:49:52,10
2689,a,harsheva,harsheva,2022-05-01 18:46:00+03:00,2022-05-01,18:45:41,18
2690,a,talaibekovaoz,talaibekovaoz,2022-04-29 15:41:00+03:00,2022-04-29,15:40:51,15
2691,a,abdulaevoz,abdulaevoz,2022-05-06 15:11:00+03:00,2022-05-06,15:10:44,15
2692,a,harsheva,harsheva,2022-05-01 20:56:00+03:00,2022-05-01,20:55:46,20
2693,a,Elena_OP1,Elena_OP1,2022-05-05 16:32:00+03:00,2022-05-05,16:31:38,16
2694,a,kostinaoz,kostinaoz,2022-05-03 19:50:00+03:00,2022-05-03,19:49:31,19
2695,a,abdulaevoz,abdulaevoz,2022-05-07 16:44:00+03:00,2022-05-07,16:44:14,16
2696,a,alekseeva_sf_ksm,alekseeva_sf_ksm,2022-05-17 10:33:00+03:00,2022-05-17,10:33:01,10
2697,a,alekseeva_sf_ksm,alekseeva_sf_ksm,2022-04-29 11:35:00+03:00,2022-04-29,11:35:10,11
2698,a,groshenkova_lp_ksm,groshenkova_lp_ksm,2022-04-29 13:04:00+03:00,2022-04-29,13:04:30,13
2699,a,talaibekovaoz,talaibekovaoz,2022-05-05 14:46:00+03:00,2022-05-05,14:46:27,14
2700,a,gontarenkooz,gontarenkooz,2022-04-28 15:59:00+03:00,2022-04-28,15:59:20,15
2701,a,kostinaoz,kostinaoz,2022-05-03 19:00:00+03:00,2022-05-03,18:59:56,19
2702,a,lobanova_ea_ksm,lobanova_ea_ksm,2022-05-13 10:01:00+03:00,2022-05-13,10:01:28,10
2703,a,kovalenko_zv_ksm,kovalenko_zv_ksm,2022-05-06 10:32:00+03:00,2022-05-06,10:32:15,10
2704,a,abdulaevoz,abdulaevoz,2022-04-28 10:29:00+03:00,2022-04-28,10:29:13,10
2705,a,semenistayaoz,semenistayaoz,2022-04-30 12:02:00+03:00,2022-04-30,12:02:30,12
2706,a,abdulaevoz,abdulaevoz,2022-04-29 15:03:00+03:00,2022-04-29,15:03:16,15
2707,a,semenistayaoz,semenistayaoz,2022-04-30 12:13:00+03:00,2022-04-30,12:13:29,12
2708,a,gontarenkooz,gontarenkooz,2022-04-29 16:01:00+03:00,2022-04-29,16:01:05,16
2709,a,esina_ey,esina_ey,2022-05-18 13:08:00+03:00,2022-05-18,13:08:09,13
2710,a,esina_ey,esina_ey,2022-05-17 12:15:00+03:00,2022-05-17,12:15:23,12
2711,a,perminova_li,perminova_li,2022-04-28 13:23:00+03:00,2022-04-28,13:23:22,13
2712,a,abdulaevoz,abdulaevoz,2022-05-06 15:20:00+03:00,2022-05-06,15:19:37,15
2713,a,lobanova_ea_ksm,lobanova_ea_ksm,2022-05-16 15:02:00+03:00,2022-05-16,15:01:39,15
2714,a,abdulaevoz,abdulaevoz,2022-04-29 13:52:00+03:00,2022-04-29,13:51:45,13
2715,a,groshenkova_lp_ksm,groshenkova_lp_ksm,2022-05-16 15:26:00+03:00,2022-05-16,15:25:33,15
2716,a,talaibekovaoz,talaibekovaoz,2022-05-05 11:38:00+03:00,2022-05-05,11:37:37,11
2717,a,harsheva,harsheva,2022-05-06 13:52:00+03:00,2022-05-06,13:52:29,13
2718,a,kostinaoz,kostinaoz,2022-05-11 20:05:00+03:00,2022-05-11,20:04:39,20
2719,a,alekseeva_sf_ksm,alekseeva_sf_ksm,2022-04-28 10:14:00+03:00,2022-04-28,10:13:58,10
2720,a,vlasovaoza,vlasovaoza,2022-05-03 16:11:00+03:00,2022-05-03,16:10:39,16
2721,a,gontarenkooz,gontarenkooz,2022-05-03 13:43:00+03:00,2022-05-03,13:43:22,13
2722,a,glushkova_ns_ksm,glushkova_ns_ksm,2022-05-16 12:13:00+03:00,2022-05-16,12:12:42,12
2723,a,Elena_OP1,Elena_OP1,2022-05-17 16:14:00+03:00,2022-05-17,16:14:21,16
2724,a,esina_ey,esina_ey,2022-05-06 11:45:00+03:00,2022-05-06,11:45:13,11
2725,a,schetinkina_sa_ds,schetinkina_sa_ds,2022-05-06 13:53:00+03:00,2022-05-06,13:53:06,13
2726,a,vlasovaoza,vlasovaoza,2022-05-08 17:35:00+03:00,2022-05-08,17:35:02,17
2727,a,harsheva,harsheva,2022-05-17 11:42:00+03:00,2022-05-17,11:42:20,11
2728,a,gontarenkooz,gontarenkooz,2022-04-30 12:52:00+03:00,2022-04-30,12:51:48,12
2729,a,vlasovaoza,vlasovaoza,2022-04-30 16:27:00+03:00,2022-04-30,16:27:24,16
2730,a,harsheva,harsheva,2022-05-05 09:32:00+03:00,2022-05-05,09:32:02,9
2731,a,semenistayaoz,semenistayaoz,2022-04-30 13:02:00+03:00,2022-04-30,13:01:50,13
2732,a,kulikova_eu_ksm,kulikova_eu_ksm,2022-04-29 13:40:00+03:00,2022-04-29,13:39:31,13
2733,a,semenistayaoz,semenistayaoz,2022-05-01 16:19:00+03:00,2022-05-01,16:18:45,16
2734,a,harsheva,harsheva,2022-05-01 16:14:00+03:00,2022-05-01,16:13:56,16
2735,a,groshenkova_lp_ksm,groshenkova_lp_ksm,2022-05-17 14:13:00+03:00,2022-05-17,14:13:18,14
2736,a,Elena_OP1,Elena_OP1,2022-05-13 14:39:00+03:00,2022-05-13,14:39:10,14
